time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),wind_speed_10m (km/h)
2022-12-02T18:00,27.8,82,24.5,33.4,0.00,0.00,22,5.8
2022-12-02T19:00,27.4,83,24.3,33.4,0.00,0.00,23,2.1
2022-12-02T20:00,27.0,85,24.2,32.1,0.00,0.00,23,7.8
2022-12-02T21:00,26.2,86,23.7,30.9,0.00,0.00,6,8.9
2022-12-02T22:00,25.9,85,23.2,30.2,0.00,0.00,9,9.0
2022-12-02T23:00,25.8,81,22.4,29.6,0.00,0.00,31,9.6
2022-12-03T00:00,25.6,81,22.0,29.3,0.00,0.00,32,9.0
2022-12-03T01:00,25.3,82,22.0,29.0,0.00,0.00,38,9.0
2022-12-03T02:00,25.0,84,22.1,28.7,0.00,0.00,40,8.7
2022-12-03T03:00,24.6,85,22.0,28.7,0.00,0.00,42,6.3
2022-12-03T04:00,24.2,88,22.0,28.5,0.00,0.00,35,4.9
2022-12-03T05:00,24.2,87,21.9,28.3,0.00,0.00,42,5.5
2022-12-03T06:00,23.8,89,21.9,27.8,0.00,0.00,46,5.9
2022-12-03T07:00,24.2,89,22.3,28.3,0.00,0.00,35,6.9
2022-12-03T08:00,25.0,84,22.1,29.0,0.00,0.00,30,6.6
2022-12-03T09:00,25.9,77,21.6,29.9,0.00,0.00,28,5.1
2022-12-03T10:00,26.7,75,21.9,31.2,0.00,0.00,32,2.7
2022-12-03T11:00,27.5,74,22.5,32.6,0.00,0.00,32,4.7
2022-12-03T12:00,28.3,72,22.8,33.9,0.00,0.00,30,5.1
2022-12-03T13:00,29.0,70,23.0,34.8,0.00,0.00,30,5.8
2022-12-03T14:00,29.5,69,23.1,35.0,0.00,0.00,32,6.9
2022-12-03T15:00,29.7,68,23.3,34.2,0.00,0.00,39,8.9
2022-12-03T16:00,29.5,68,23.0,33.5,0.10,0.10,83,10.4
2022-12-03T17:00,28.0,73,22.7,31.7,0.40,0.40,73,11.7
2022-12-03T18:00,25.3,84,22.4,27.6,0.50,0.50,59,19.4
2022-12-03T19:00,27.4,76,22.7,31.6,0.00,0.00,17,8.0
2022-12-03T20:00,27.0,76,22.4,31.0,0.00,0.00,34,8.1
2022-12-03T21:00,26.6,76,22.1,30.2,0.00,0.00,34,9.8
2022-12-03T22:00,26.4,76,21.7,29.6,0.00,0.00,30,10.9
2022-12-03T23:00,26.1,76,21.5,29.0,0.00,0.00,35,11.9
2022-12-04T00:00,25.8,77,21.4,28.8,0.00,0.00,32,11.4
2022-12-04T01:00,25.5,79,21.6,28.8,0.00,0.00,31,10.0
2022-12-04T02:00,25.1,82,21.8,28.6,0.00,0.00,38,9.2
2022-12-04T03:00,24.8,85,22.1,28.6,0.00,0.00,44,8.1
2022-12-04T04:00,24.5,87,22.1,28.4,0.00,0.00,47,7.8
2022-12-04T05:00,24.3,88,22.1,28.1,0.00,0.00,45,7.9
2022-12-04T06:00,24.1,87,21.8,27.7,0.00,0.00,35,8.3
2022-12-04T07:00,24.7,87,22.3,28.2,0.00,0.00,30,10.8
2022-12-04T08:00,25.6,84,22.7,29.8,0.00,0.00,31,8.4
2022-12-04T09:00,27.1,77,22.8,30.9,0.00,0.00,30,10.9
2022-12-04T10:00,28.1,73,22.8,31.7,0.00,0.00,38,12.6
2022-12-04T11:00,29.0,71,23.1,32.9,0.00,0.00,88,13.7
2022-12-04T12:00,29.2,69,22.9,32.5,0.00,0.00,53,15.0
2022-12-04T13:00,29.5,67,22.6,32.7,0.00,0.00,34,15.8
2022-12-04T14:00,29.6,68,23.1,32.8,0.00,0.00,44,16.5
2022-12-04T15:00,29.8,66,22.8,32.7,0.00,0.00,23,17.4
2022-12-04T16:00,29.6,66,22.5,32.2,0.00,0.00,35,18.0
2022-12-04T17:00,29.0,69,22.9,32.6,0.00,0.00,43,13.0
2022-12-04T18:00,28.3,73,22.9,32.2,0.00,0.00,17,10.2
2022-12-04T19:00,27.5,80,23.8,32.4,0.00,0.00,15,7.4
2022-12-04T20:00,27.2,79,23.2,31.6,0.00,0.00,7,8.8
2022-12-04T21:00,26.7,81,23.2,31.4,0.00,0.00,8,6.6
2022-12-04T22:00,26.2,85,23.5,31.2,0.00,0.00,8,5.7
2022-12-04T23:00,25.9,88,23.7,31.1,0.00,0.00,6,5.2
2022-12-05T00:00,25.6,90,23.8,30.8,0.00,0.00,8,5.1
2022-12-05T01:00,25.3,91,23.7,30.5,0.00,0.00,7,5.1
2022-12-05T02:00,24.9,92,23.5,30.0,0.00,0.00,32,4.7
2022-12-05T03:00,24.9,91,23.3,29.7,0.00,0.00,39,6.5
2022-12-05T04:00,24.8,89,22.9,29.2,0.00,0.00,47,7.2
2022-12-05T05:00,24.7,89,22.8,28.9,0.00,0.00,90,8.8
2022-12-05T06:00,24.7,89,22.7,28.5,0.00,0.00,90,10.4
2022-12-05T07:00,25.3,87,22.9,29.0,0.00,0.00,34,12.1
2022-12-05T08:00,26.2,84,23.2,30.0,0.00,0.00,35,12.4
2022-12-05T09:00,27.3,77,23.0,31.1,0.00,0.00,40,12.1
2022-12-05T10:00,28.4,72,22.9,31.8,0.00,0.00,36,14.3
2022-12-05T11:00,29.3,68,22.9,32.9,0.00,0.00,35,15.9
2022-12-05T12:00,30.0,67,23.1,33.9,0.00,0.00,52,17.7
2022-12-05T13:00,29.8,68,23.1,33.4,0.10,0.10,71,16.6
2022-12-05T14:00,30.0,67,23.1,33.7,0.60,0.60,94,14.2
2022-12-05T15:00,29.2,74,24.1,33.5,1.30,1.30,100,12.7
2022-12-05T16:00,28.5,76,23.9,32.6,0.70,0.70,55,13.9
2022-12-05T17:00,28.2,78,24.0,32.4,0.10,0.10,11,13.3
2022-12-05T18:00,27.2,82,23.9,31.6,0.00,0.00,33,11.2
2022-12-05T19:00,26.5,82,23.2,30.4,0.00,0.00,44,11.6
2022-12-05T20:00,26.2,84,23.2,30.1,0.00,0.00,32,11.9
2022-12-05T21:00,26.1,82,22.8,29.9,0.00,0.00,38,10.8
2022-12-05T22:00,25.9,83,22.9,29.9,0.00,0.00,31,10.1
2022-12-05T23:00,25.8,84,22.9,29.9,0.00,0.00,39,9.7
2022-12-06T00:00,25.7,84,22.8,29.6,0.00,0.00,37,10.4
2022-12-06T01:00,25.6,84,22.7,29.5,0.00,0.00,41,9.9
2022-12-06T02:00,25.5,83,22.5,29.1,0.00,0.00,43,11.0
2022-12-06T03:00,25.4,82,22.1,28.8,0.00,0.00,63,10.8
2022-12-06T04:00,25.8,75,20.9,28.0,0.00,0.00,45,14.3
2022-12-06T05:00,25.7,69,19.6,26.9,0.00,0.00,29,17.0
2022-12-06T06:00,25.1,69,19.1,26.3,0.00,0.00,51,15.6
2022-12-06T07:00,24.7,81,21.2,26.9,0.00,0.00,63,16.4
2022-12-06T08:00,25.8,80,22.0,28.4,0.00,0.00,88,16.1
2022-12-06T09:00,26.3,73,21.1,27.8,0.10,0.10,56,20.0
2022-12-06T10:00,27.4,70,21.6,29.7,0.00,0.00,34,17.0
2022-12-06T11:00,28.8,66,21.9,31.9,0.00,0.00,38,17.3
2022-12-06T12:00,29.6,65,22.4,33.8,0.00,0.00,48,14.0
2022-12-06T13:00,30.2,63,22.4,34.8,0.00,0.00,51,12.2
2022-12-06T14:00,30.4,62,22.2,34.6,0.00,0.00,27,10.8
2022-12-06T15:00,30.5,61,22.1,34.2,0.00,0.00,11,10.8
2022-12-06T16:00,30.0,63,22.1,33.5,0.10,0.10,42,10.5
2022-12-06T17:00,29.5,69,23.2,34.1,0.10,0.10,20,7.3
2022-12-06T18:00,27.8,78,23.6,32.8,0.00,0.00,36,5.6
2022-12-06T19:00,26.8,84,23.9,31.4,0.10,0.10,30,10.1
2022-12-06T20:00,26.5,82,23.1,30.8,0.00,0.00,9,9.3
2022-12-06T21:00,26.3,84,23.3,30.8,0.00,0.00,7,7.8
2022-12-06T22:00,26.2,85,23.4,30.9,0.00,0.00,13,7.5
2022-12-06T23:00,26.4,80,22.7,30.2,0.00,0.00,29,10.7
2022-12-07T00:00,26.4,74,21.4,28.9,0.00,0.00,38,13.9
2022-12-07T01:00,26.0,74,20.9,28.5,0.00,0.00,34,12.7
2022-12-07T02:00,25.6,74,20.7,28.1,0.00,0.00,38,11.9
2022-12-07T03:00,25.4,73,20.3,27.7,0.00,0.00,26,12.2
2022-12-07T04:00,25.1,74,20.1,27.3,0.00,0.00,56,11.6
2022-12-07T05:00,24.7,75,20.0,26.9,0.00,0.00,53,11.5
2022-12-07T06:00,24.6,75,19.9,26.9,0.00,0.00,34,10.7
2022-12-07T07:00,24.9,77,20.6,27.5,0.00,0.00,54,10.8
2022-12-07T08:00,25.5,76,21.0,28.6,0.00,0.00,54,8.8
2022-12-07T09:00,26.4,73,21.1,29.6,0.00,0.00,42,8.4
2022-12-07T10:00,27.3,70,21.4,30.8,0.00,0.00,17,7.4
2022-12-07T11:00,28.3,67,21.7,32.6,0.00,0.00,13,6.4
2022-12-07T12:00,29.3,64,21.8,34.6,0.00,0.00,12,5.8
2022-12-07T13:00,29.9,62,21.8,35.2,0.00,0.00,8,6.0
2022-12-07T14:00,30.0,61,21.7,34.2,0.10,0.10,19,9.2
2022-12-07T15:00,30.0,61,21.6,33.0,0.10,0.10,14,12.0
2022-12-07T16:00,30.0,60,21.5,32.9,0.10,0.10,22,12.2
2022-12-07T17:00,29.1,65,21.8,32.2,0.10,0.10,59,11.4
2022-12-07T18:00,28.0,70,22.0,32.0,0.10,0.10,43,6.6
2022-12-07T19:00,26.4,82,23.1,30.4,0.30,0.30,22,11.1
2022-12-07T20:00,26.3,78,22.2,30.4,0.00,0.00,15,6.5
2022-12-07T21:00,26.4,78,22.1,30.1,0.00,0.00,4,9.0
2022-12-07T22:00,26.0,79,22.2,29.9,0.00,0.00,14,8.3
2022-12-07T23:00,26.1,78,22.0,29.5,0.00,0.00,12,10.1
2022-12-08T00:00,25.6,78,21.5,28.9,0.00,0.00,16,9.4
2022-12-08T01:00,25.1,80,21.3,28.2,0.00,0.00,14,9.8
2022-12-08T02:00,24.7,82,21.4,28.1,0.00,0.00,29,8.0
2022-12-08T03:00,24.4,83,21.4,27.8,0.00,0.00,27,7.9
2022-12-08T04:00,23.9,85,21.3,27.6,0.00,0.00,29,6.1
2022-12-08T05:00,23.8,85,21.2,27.3,0.00,0.00,16,6.9
2022-12-08T06:00,23.4,86,20.9,26.6,0.00,0.00,24,7.9
2022-12-08T07:00,23.7,86,21.2,26.8,0.00,0.00,17,10.0
2022-12-08T08:00,24.8,82,21.5,28.4,0.00,0.00,20,7.3
2022-12-08T09:00,26.1,79,22.1,30.1,0.00,0.00,37,6.6
2022-12-08T10:00,27.4,75,22.5,31.8,0.00,0.00,21,5.4
2022-12-08T11:00,28.5,72,22.9,34.1,0.00,0.00,4,4.8
2022-12-08T12:00,29.4,70,23.3,35.7,0.00,0.00,10,4.9
2022-12-08T13:00,30.0,67,23.1,36.3,0.00,0.00,62,4.5
2022-12-08T14:00,30.2,63,22.5,35.6,0.00,0.00,50,2.4
2022-12-08T15:00,30.4,60,21.8,34.9,0.00,0.00,20,2.4
2022-12-08T16:00,30.5,59,21.4,34.4,0.00,0.00,25,4.7
2022-12-08T17:00,29.4,67,22.6,33.4,0.00,0.00,44,8.4
2022-12-08T18:00,27.9,75,23.2,32.8,0.00,0.00,36,5.1
2022-12-08T19:00,27.7,76,23.1,32.5,0.00,0.00,25,5.6
2022-12-08T20:00,27.4,81,23.8,32.6,0.00,0.00,38,5.2
2022-12-08T21:00,27.0,85,24.2,32.5,0.00,0.00,37,5.2
2022-12-08T22:00,26.7,86,24.2,32.0,0.00,0.00,32,6.5
2022-12-08T23:00,26.3,87,23.9,31.3,0.00,0.00,36,7.2
2022-12-09T00:00,26.2,86,23.6,31.2,0.00,0.00,37,6.3
2022-12-09T01:00,25.5,91,23.9,30.8,0.00,0.00,31,5.1
2022-12-09T02:00,25.2,94,24.1,30.6,0.00,0.00,32,5.0
2022-12-09T03:00,24.8,93,23.6,29.9,0.00,0.00,37,5.1
2022-12-09T04:00,24.7,90,22.9,29.1,0.00,0.00,33,7.4
2022-12-09T05:00,24.5,89,22.5,28.3,0.00,0.00,33,9.4
2022-12-09T06:00,23.9,91,22.3,27.7,0.00,0.00,31,9.2
2022-12-09T07:00,24.3,88,22.1,27.5,0.00,0.00,30,11.9
2022-12-09T08:00,25.3,81,21.9,28.7,0.00,0.00,32,9.8
2022-12-09T09:00,26.5,77,22.2,30.5,0.00,0.00,32,7.3
2022-12-09T10:00,27.5,75,22.7,32.1,0.00,0.00,30,4.7
2022-12-09T11:00,28.5,73,23.1,34.5,0.00,0.00,31,2.5
2022-12-09T12:00,29.1,71,23.3,35.8,0.00,0.00,28,2.3
2022-12-09T13:00,29.4,69,23.1,35.9,0.00,0.00,43,3.4
2022-12-09T14:00,29.4,70,23.4,35.3,0.00,0.00,49,4.7
2022-12-09T15:00,29.0,75,24.1,34.4,0.00,0.00,45,5.8
2022-12-09T16:00,29.1,76,24.3,34.8,0.00,0.00,54,4.4
2022-12-09T17:00,29.0,76,24.4,35.0,0.00,0.00,49,3.0
2022-12-09T18:00,27.6,87,25.3,34.0,0.00,0.00,43,3.3
2022-12-09T19:00,27.8,86,25.3,34.1,0.00,0.00,56,4.1
2022-12-09T20:00,28.0,84,24.9,34.4,0.00,0.00,45,2.3
2022-12-09T21:00,27.0,89,24.9,33.0,0.00,0.00,32,5.0
2022-12-09T22:00,27.0,79,23.0,31.4,0.00,0.00,30,7.7
2022-12-09T23:00,26.4,74,21.5,29.8,0.00,0.00,33,8.7
2022-12-10T00:00,25.9,76,21.2,29.2,0.00,0.00,35,7.9
2022-12-10T01:00,25.4,77,21.2,28.7,0.00,0.00,39,8.4
2022-12-10T02:00,25.1,80,21.5,28.7,0.00,0.00,34,7.1
2022-12-10T03:00,24.5,86,22.1,28.8,0.00,0.00,29,4.8
2022-12-10T04:00,24.1,90,22.3,28.5,0.00,0.00,31,4.7
2022-12-10T05:00,23.8,92,22.5,28.4,0.00,0.00,32,4.2
2022-12-10T06:00,23.8,93,22.6,28.4,0.00,0.00,30,5.3
2022-12-10T07:00,24.2,88,22.1,27.7,0.00,0.00,30,10.1
2022-12-10T08:00,25.3,84,22.4,29.1,0.00,0.00,30,9.7
2022-12-10T09:00,26.9,76,22.4,30.9,0.00,0.00,28,8.6
2022-12-10T10:00,28.1,73,22.7,32.4,0.00,0.00,26,6.9
2022-12-10T11:00,29.0,68,22.5,34.4,0.00,0.00,43,5.1
2022-12-10T12:00,29.6,64,22.0,35.2,0.00,0.00,26,3.4
2022-12-10T13:00,29.9,62,21.7,35.4,0.10,0.10,17,2.5
2022-12-10T14:00,30.0,60,21.5,35.2,0.10,0.10,31,2.7
2022-12-10T15:00,30.2,60,21.5,34.3,0.00,0.00,19,4.4
2022-12-10T16:00,30.3,59,21.5,34.3,0.00,0.00,8,4.8
2022-12-10T17:00,30.0,62,22.0,34.4,0.00,0.00,3,3.3
2022-12-10T18:00,29.1,67,22.4,33.8,0.00,0.00,4,3.2
2022-12-10T19:00,27.5,82,24.2,33.0,0.00,0.00,2,5.2
2022-12-10T20:00,27.2,84,24.4,32.9,0.00,0.00,3,4.6
2022-12-10T21:00,28.5,77,24.1,34.3,0.00,0.00,1,2.7
2022-12-10T22:00,26.6,89,24.6,32.4,0.00,0.00,32,4.3
2022-12-10T23:00,26.3,90,24.6,32.2,0.00,0.00,31,4.0
2022-12-11T00:00,25.1,95,24.3,30.7,0.00,0.00,31,4.7
2022-12-11T01:00,25.1,95,24.3,30.6,0.00,0.00,30,5.8
2022-12-11T02:00,24.6,93,23.4,29.5,0.00,0.00,30,6.2
2022-12-11T03:00,24.3,93,23.1,29.0,0.00,0.00,30,6.2
2022-12-11T04:00,24.1,93,22.9,28.7,0.00,0.00,30,5.8
2022-12-11T05:00,23.5,94,22.5,27.7,0.00,0.00,30,6.9
2022-12-11T06:00,23.8,92,22.3,27.9,0.00,0.00,30,6.9
2022-12-11T07:00,25.2,89,23.2,30.1,0.00,0.00,29,4.7
2022-12-11T08:00,26.4,81,22.8,30.9,0.00,0.00,4,6.1
2022-12-11T09:00,27.7,75,22.9,32.3,0.00,0.00,8,5.9
2022-12-11T10:00,29.0,67,22.2,32.8,0.00,0.00,3,8.1
2022-12-11T11:00,29.7,62,21.6,33.7,0.00,0.00,7,10.1
2022-12-11T12:00,30.1,58,21.0,34.2,0.00,0.00,16,9.3
2022-12-11T13:00,30.5,55,20.3,34.8,0.00,0.00,24,6.3
2022-12-11T14:00,30.5,56,20.8,34.9,0.00,0.00,34,5.2
2022-12-11T15:00,29.6,67,22.7,33.4,0.00,0.00,36,10.2
2022-12-11T16:00,28.9,70,22.8,32.5,0.00,0.00,9,12.2
2022-12-11T17:00,28.3,69,22.0,31.8,0.00,0.00,2,9.5
2022-12-11T18:00,26.7,78,22.6,31.0,0.00,0.00,29,6.2
2022-12-11T19:00,27.1,75,22.2,31.1,0.00,0.00,32,7.0
2022-12-11T20:00,29.0,60,20.4,32.4,0.00,0.00,98,4.6
2022-12-11T21:00,26.7,78,22.4,30.6,0.00,0.00,100,8.7
2022-12-11T22:00,27.9,70,21.9,31.4,0.00,0.00,16,9.8
2022-12-11T23:00,27.7,69,21.6,30.8,0.00,0.00,2,11.2
2022-12-12T00:00,26.6,77,22.2,30.5,0.00,0.00,0,8.0
2022-12-12T01:00,25.3,84,22.5,29.5,0.00,0.00,0,6.8
2022-12-12T02:00,24.5,88,22.4,28.5,0.00,0.00,8,8.1
2022-12-12T03:00,24.4,87,22.1,28.5,0.00,0.00,13,6.6
2022-12-12T04:00,23.6,91,22.0,27.7,0.00,0.00,16,5.4
2022-12-12T05:00,23.5,90,21.8,27.4,0.00,0.00,19,6.2
2022-12-12T06:00,23.2,88,21.1,26.7,0.00,0.00,34,6.6
2022-12-12T07:00,24.3,85,21.6,27.6,0.00,0.00,32,9.3
2022-12-12T08:00,25.2,79,21.3,28.2,0.00,0.00,28,10.7
2022-12-12T09:00,26.5,74,21.4,29.3,0.00,0.00,13,12.8
2022-12-12T10:00,27.8,66,20.8,30.0,0.00,0.00,3,14.7
2022-12-12T11:00,28.9,61,20.5,31.7,0.00,0.00,3,14.5
2022-12-12T12:00,29.8,56,20.0,33.2,0.00,0.00,10,12.5
2022-12-12T13:00,30.6,51,19.3,33.9,0.00,0.00,34,11.4
2022-12-12T14:00,30.9,47,18.3,33.3,0.00,0.00,54,11.6
2022-12-12T15:00,30.9,47,18.2,32.6,0.00,0.00,36,10.3
2022-12-12T16:00,30.8,49,18.7,32.6,0.00,0.00,53,10.2
2022-12-12T17:00,29.6,57,20.2,32.0,0.00,0.00,67,10.5
2022-12-12T18:00,28.1,62,20.3,30.4,0.00,0.00,18,11.7
2022-12-12T19:00,27.3,69,21.0,30.7,0.00,0.00,46,6.4
2022-12-12T20:00,27.1,68,20.8,30.1,0.00,0.00,38,8.3
2022-12-12T21:00,26.7,69,20.6,29.6,0.00,0.00,33,8.9
2022-12-12T22:00,26.6,69,20.4,28.8,0.00,0.00,32,12.8
2022-12-12T23:00,26.6,66,19.7,28.6,0.00,0.00,36,12.0
2022-12-13T00:00,26.2,66,19.4,27.8,0.00,0.00,32,14.2
2022-12-13T01:00,25.6,67,19.0,26.9,0.00,0.00,31,14.1
2022-12-13T02:00,24.9,68,18.7,26.1,0.00,0.00,30,14.7
2022-12-13T03:00,24.4,68,18.2,25.1,0.00,0.00,30,15.8
2022-12-13T04:00,24.0,68,17.7,24.4,0.00,0.00,30,16.9
2022-12-13T05:00,23.6,69,17.5,24.0,0.00,0.00,30,15.6
2022-12-13T06:00,22.9,71,17.4,23.5,0.00,0.00,30,14.3
2022-12-13T07:00,22.9,76,18.3,23.6,0.00,0.00,30,16.2
2022-12-13T08:00,23.1,72,17.9,23.7,0.00,0.00,30,15.5
2022-12-13T09:00,23.8,69,17.7,24.4,0.00,0.00,30,15.2
2022-12-13T10:00,24.9,65,17.8,25.7,0.00,0.00,30,14.1
2022-12-13T11:00,26.1,60,17.9,27.8,0.00,0.00,30,13.5
2022-12-13T12:00,27.2,55,17.4,29.1,0.00,0.00,30,13.3
2022-12-13T13:00,28.0,50,16.5,29.7,0.00,0.00,25,13.3
2022-12-13T14:00,28.4,47,16.1,29.4,0.00,0.00,11,13.9
2022-12-13T15:00,28.4,47,15.9,28.8,0.00,0.00,9,13.0
2022-12-13T16:00,28.4,48,16.2,28.8,0.00,0.00,5,11.8
2022-12-13T17:00,27.4,55,17.7,28.8,0.00,0.00,5,9.3
2022-12-13T18:00,26.2,58,17.2,27.5,0.00,0.00,4,8.7
2022-12-13T19:00,24.9,79,20.9,28.1,0.00,0.00,30,7.8
2022-12-13T20:00,24.3,79,20.5,27.4,0.00,0.00,30,7.3
2022-12-13T21:00,23.7,81,20.2,26.7,0.00,0.00,29,6.5
2022-12-13T22:00,23.3,82,20.2,26.3,0.00,0.00,9,7.0
2022-12-13T23:00,23.4,80,19.7,25.8,0.00,0.00,12,9.2
2022-12-14T00:00,23.0,75,18.3,24.6,0.00,0.00,22,9.9
2022-12-14T01:00,22.5,71,17.0,23.4,0.00,0.00,25,10.8
2022-12-14T02:00,22.2,69,16.3,22.9,0.00,0.00,29,10.0
2022-12-14T03:00,21.7,71,16.3,22.4,0.00,0.00,29,10.2
2022-12-14T04:00,20.9,79,17.1,22.0,0.00,0.00,29,9.5
2022-12-14T05:00,20.0,83,16.9,21.4,0.00,0.00,30,7.3
2022-12-14T06:00,19.2,87,17.0,20.9,0.00,0.00,22,5.8
2022-12-14T07:00,20.0,84,17.2,21.1,0.00,0.00,22,10.4
2022-12-14T08:00,20.9,76,16.6,22.1,0.00,0.00,22,7.5
2022-12-14T09:00,22.3,71,16.8,24.0,0.00,0.00,15,4.8
2022-12-14T10:00,23.5,68,17.3,25.6,0.00,0.00,4,4.1
2022-12-14T11:00,24.5,64,17.4,27.5,0.00,0.00,2,4.9
2022-12-14T12:00,25.8,58,16.8,28.3,0.00,0.00,4,8.9
2022-12-14T13:00,26.7,51,15.8,28.4,0.00,0.00,8,12.5
2022-12-14T14:00,27.2,47,15.0,27.8,0.00,0.00,11,15.0
2022-12-14T15:00,27.5,46,14.7,27.2,0.00,0.00,6,15.5
2022-12-14T16:00,27.4,46,14.6,26.7,0.00,0.00,0,15.5
2022-12-14T17:00,26.5,53,16.1,26.8,0.00,0.00,7,12.3
2022-12-14T18:00,25.0,59,16.5,25.5,0.00,0.00,16,12.1
2022-12-14T19:00,24.5,65,17.6,25.7,0.00,0.00,15,11.0
2022-12-14T20:00,23.6,65,16.7,24.3,0.00,0.00,33,11.3
2022-12-14T21:00,23.1,62,15.4,22.9,0.00,0.00,40,14.0
2022-12-14T22:00,22.8,64,15.7,23.2,0.00,0.00,29,11.0
2022-12-14T23:00,22.2,70,16.4,23.1,0.00,0.00,24,8.7
2022-12-15T00:00,21.7,72,16.4,22.8,0.00,0.00,26,8.4
2022-12-15T01:00,21.3,74,16.4,22.4,0.00,0.00,24,8.3
2022-12-15T02:00,20.9,75,16.3,21.8,0.00,0.00,26,9.1
2022-12-15T03:00,20.4,76,16.1,21.1,0.00,0.00,17,9.8
2022-12-15T04:00,19.9,78,15.8,20.3,0.00,0.00,24,11.0
2022-12-15T05:00,19.6,75,15.0,19.8,0.00,0.00,29,10.2
2022-12-15T06:00,19.3,76,15.1,19.9,0.00,0.00,30,8.0
2022-12-15T07:00,19.7,77,15.6,19.9,0.00,0.00,29,11.8
2022-12-15T08:00,20.6,74,15.9,21.1,0.00,0.00,32,10.6
2022-12-15T09:00,22.0,71,16.5,23.1,0.00,0.00,24,8.4
2022-12-15T10:00,23.5,67,17.0,25.1,0.00,0.00,16,6.0
2022-12-15T11:00,24.9,64,17.6,27.9,0.00,0.00,0,5.0
2022-12-15T12:00,26.1,60,17.8,29.6,0.00,0.00,0,5.4
2022-12-15T13:00,26.9,58,17.9,30.6,0.00,0.00,0,5.1
2022-12-15T14:00,27.5,56,17.9,30.8,0.00,0.00,26,6.0
2022-12-15T15:00,28.1,53,17.5,30.1,0.00,0.00,7,7.2
2022-12-15T16:00,28.2,51,17.3,29.5,0.00,0.00,18,9.4
2022-12-15T17:00,27.4,59,18.7,29.4,0.00,0.00,30,9.0
2022-12-15T18:00,24.6,73,19.4,27.1,0.00,0.00,26,8.0
2022-12-15T19:00,24.0,78,19.9,26.8,0.00,0.00,20,6.8
2022-12-15T20:00,23.8,75,19.0,26.2,0.00,0.00,25,6.9
2022-12-15T21:00,23.2,76,18.7,25.5,0.00,0.00,23,6.5
2022-12-15T22:00,23.0,77,18.7,25.1,0.00,0.00,15,7.6
2022-12-15T23:00,22.8,77,18.6,24.9,0.00,0.00,2,8.0
2022-12-16T00:00,22.4,79,18.6,24.5,0.00,0.00,20,7.7
2022-12-16T01:00,21.9,81,18.4,24.0,0.00,0.00,9,7.2
2022-12-16T02:00,21.5,82,18.3,23.5,0.00,0.00,10,6.9
2022-12-16T03:00,21.1,83,18.1,23.0,0.00,0.00,0,7.3
2022-12-16T04:00,20.6,85,17.9,22.5,0.00,0.00,0,7.1
2022-12-16T05:00,20.2,86,17.8,22.1,0.00,0.00,3,6.6
2022-12-16T06:00,19.9,87,17.7,21.6,0.00,0.00,5,7.3
2022-12-16T07:00,20.2,84,17.5,21.3,0.00,0.00,0,11.5
2022-12-16T08:00,21.2,81,17.9,22.5,0.00,0.00,0,11.4
2022-12-16T09:00,23.0,77,18.8,24.6,0.00,0.00,0,12.0
2022-12-16T10:00,24.9,72,19.6,26.8,0.00,0.00,0,12.1
2022-12-16T11:00,26.6,65,19.6,29.5,0.00,0.00,0,10.7
2022-12-16T12:00,27.7,60,19.3,31.3,0.00,0.00,0,9.0
2022-12-16T13:00,28.5,58,19.5,32.3,0.00,0.00,0,8.4
2022-12-16T14:00,28.9,57,19.5,32.6,0.00,0.00,0,7.9
2022-12-16T15:00,29.1,57,19.6,32.0,0.00,0.00,1,8.0
2022-12-16T16:00,29.2,55,19.2,31.4,0.00,0.00,21,9.0
2022-12-16T17:00,28.3,62,20.4,30.9,0.00,0.00,3,10.0
2022-12-16T18:00,26.9,65,19.7,28.8,0.00,0.00,0,12.3
2022-12-16T19:00,25.8,67,19.2,27.9,0.00,0.00,0,9.6
2022-12-16T20:00,25.6,65,18.7,27.5,0.00,0.00,0,9.3
2022-12-16T21:00,25.3,65,18.4,26.9,0.00,0.00,0,10.4
2022-12-16T22:00,25.0,66,18.1,26.4,0.00,0.00,2,10.8
2022-12-16T23:00,24.3,69,18.4,26.0,0.00,0.00,1,9.7
2022-12-17T00:00,23.8,72,18.5,25.6,0.00,0.00,0,9.4
2022-12-17T01:00,23.5,73,18.4,25.0,0.00,0.00,0,11.2
2022-12-17T02:00,23.2,75,18.5,24.9,0.00,0.00,8,10.1
2022-12-17T03:00,22.8,77,18.5,24.3,0.00,0.00,17,11.5
2022-12-17T04:00,22.6,77,18.4,24.1,0.00,0.00,22,11.3
2022-12-17T05:00,22.4,78,18.3,23.6,0.00,0.00,5,12.8
2022-12-17T06:00,22.4,78,18.3,23.5,0.00,0.00,13,13.4
2022-12-17T07:00,22.4,82,19.2,24.0,0.00,0.00,9,12.8
2022-12-17T08:00,23.5,79,19.7,25.5,0.00,0.00,22,11.7
2022-12-17T09:00,25.0,74,20.1,27.2,0.00,0.00,27,12.3
2022-12-17T10:00,26.5,69,20.4,28.9,0.00,0.00,24,11.6
2022-12-17T11:00,27.9,65,20.7,30.9,0.00,0.00,11,11.4
2022-12-17T12:00,29.1,62,21.0,32.8,0.00,0.00,6,12.6
2022-12-17T13:00,30.7,55,20.7,33.5,0.00,0.00,45,17.8
